Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Urbiztondo, Pangasinan, Philippines",15.82012,120.35508,Globe,17735,3731,17.74,3.73,17,7,3,3
"Norala, South Cotabato, Philippines",6.5061,124.66353,Smart,25764,13837,25.76,13.84,27,7,2,2
"Tubao, La Union, Philippines",16.35586,120.42424,Smart,30534,3714,30.53,3.71,18,7,1,1
"Camaligan, Camarines Sur, Philippines",13.62825,123.16327,DITO,24210,6435,24.21,6.44,28,7,1,1
"Hermosa, Bataan, Philippines",14.83566,120.47709,Globe,39329,8196,39.33,8.20,21,7,5,6
"Del Gallego, Camarines Sur, Philippines",13.92587,122.69555,DITO,27205,7899,27.21,7.90,24,7,1,1
"Orani, Bataan, Philippines",14.80086,120.53616,Globe,8812,3541,8.81,3.54,22,7,2,4
"Santa Ana, Cagayan, Philippines",18.36702,122.22001,Smart,2456,2106,2.46,2.11,28,7,1,3
"Balingasag, Misamis Oriental, Philippines",8.72993,124.84034,Globe,13335,7613,13.34,7.61,52,7,2,4
"General Mariano Alvarez, Cavite, Philippines",14.29525,121.0071,DITO,37123,2120,37.12,2.12,25,7,4,6
"Aliaga, Nueva Ecija, Philippines",15.51204,120.86138,DITO,51658,32208,51.66,32.21,20,7,2,4
"Argao, Cebu, Philippines",9.88114,123.60535,Smart,51286,21024,51.29,21.02,17,7,5,5
"Solano, Nueva Vizcaya, Philippines",16.51774,121.18012,Globe,35626,6111,35.63,6.11,34,7,3,6
"Laoang, Northern Samar, Philippines",12.50219,125.01679,Smart,28157,4700,28.16,4.70,34,7,1,1
"Quezon, Palawan, Philippines",9.22445,117.94833,Smart,21415,9173,21.42,9.17,51,7,2,2
"Roxas, Palawan, Philippines",10.42746,119.46436,Globe,108507,10756,108.51,10.76,27,7,1,3
"Siayan, Zamboanga del Norte, Philippines",8.25036,123.11407,Globe,14022,5062,14.02,5.06,72,7,1,2
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,DITO,50794,7581,50.79,7.58,22,7,4,5
"Norzagaray, Bulacan, Philippines",14.89659,121.14813,Smart,20637,1551,20.64,1.55,17,7,6,6
"Libungan, Cotabato, Philippines",7.31637,124.53068,Smart,38050,986,38.05,0.99,26,7,1,3
"Alicia, Isabela, Philippines",16.80691,121.69674,Globe,52118,7516,52.12,7.52,30,7,3,6
"Alaminos City, Pangasinan, Philippines",16.15053,119.98562,DITO,27461,4121,27.46,4.12,41,7,2,4
"Rosario, Batangas, Philippines",13.80433,121.28552,DITO,31450,1688,31.45,1.69,28,7,4,4
"Boac, Marinduque, Philippines",13.39413,121.87903,Globe,26506,10143,26.51,10.14,27,7,4,5
"La Trinidad, Benguet, Philippines",16.44844,120.59047,DITO,7648,1609,7.65,1.61,30,7,3,4
"Talisayan, Misamis Oriental, Philippines",8.95565,124.91758,Globe,10098,4961,10.10,4.96,51,7,2,2
"Romblon, Philippines",12.5294,122.28807,Smart,24197,4359,24.20,4.36,36,7,2,3
"Gerona, Tarlac, Philippines",15.60489,120.59698,Smart,35948,2683,35.95,2.68,28,7,2,3
"Tampakan, South Cotabato, Philippines",6.49121,125.08286,DITO,3390,683,3.39,0.68,124,7,2,2
"Itogon, Benguet, Philippines",16.36116,120.6787,Globe,25052,4664,25.05,4.66,25,7,3,4
"Jordan, Guimaras, Philippines",10.59807,122.57121,Globe,45127,8777,45.13,8.78,23,7,2,3
"Polomolok, South Cotabato, Philippines",6.22451,125.06084,DITO,9723,5490,9.72,5.49,41,7,5,5
"Ipil, Zamboanga Sibugay, Philippines",7.77318,122.57121,Smart,140188,25131,140.19,25.13,28,7,2,4
"Mendez, Cavite, Philippines",14.12941,120.90511,DITO,33301,2289,33.30,2.29,27,7,4,5
"Passi City, Iloilo, Philippines",11.1688,122.65035,Globe,22768,19526,22.77,19.53,22,7,2,4
"Sipalay City, Negros Occidental, Philippines",9.71979,122.49201,Smart,17330,3427,17.33,3.43,49,7,2,4
"Calaca, Batangas, Philippines",13.93129,120.80724,Globe,52570,11088,52.57,11.09,22,7,3,5
"Oas, Albay, Philippines",13.14041,123.37106,DITO,9441,4602,9.44,4.60,44,7,2,3
"Morong, Bataan, Philippines",14.6798,120.26759,Smart,71829,3830,71.83,3.83,24,6,4,4
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,DITO,29109,15429,29.11,15.43,23,6,3,6
"Apalit, Pampanga, Philippines",14.95255,120.76688,Smart,15781,5895,15.78,5.90,20,6,3,4
"Bacnotan, La Union, Philippines",16.73397,120.36661,Smart,17666,1291,17.67,1.29,20,6,1,3
"Rosario, Cavite, Philippines",14.41672,120.85471,Smart,14188,810,14.19,0.81,23,6,3,5
"Kapalong, Davao del Norte, Philippines",7.82951,125.522,DITO,29987,12338,29.99,12.34,42,6,2,2
"Valencia, Negros Oriental, Philippines",9.28494,123.1464,Globe,30486,13129,30.49,13.13,30,6,2,3
"Buruanga, Aklan, Philippines",11.82597,121.91318,Smart,325524,15378,325.52,15.38,34,6,1,1
"Sibonga, Cebu, Philippines",10.01547,123.584,Smart,116648,17335,116.65,17.34,18,6,4,4
"Jagna, Bohol, Philippines",9.6994,124.34214,DITO,133076,22819,133.08,22.82,39,6,1,1
"Paniqui, Tarlac, Philippines",15.66603,120.53942,Smart,90092,11400,90.09,11.40,22,6,3,5
"Binmaley, Pangasinan, Philippines",16.02892,120.26882,Globe,65525,8052,65.53,8.05,19,6,2,4
"Basud, Camarines Norte, Philippines",14.00663,122.9663,DITO,41894,11492,41.89,11.49,24,6,2,3
"Cordova, Cebu, Philippines",10.25278,123.9494,DITO,6998,2311,7.00,2.31,36,6,4,5
"Pinamalayan, Oriental Mindoro, Philippines",13.01533,121.37703,Smart,78866,12419,78.87,12.42,19,6,4,5
"Botolan, Zambales, Philippines",15.26625,120.20511,Globe,17198,6322,17.20,6.32,23,6,4,5
"Jabonga, Agusan Del Norte, Philippines",9.35888,125.58767,Smart,35385,13190,35.39,13.19,25,6,1,1
"Carcar, Cebu, Philippines",10.10478,123.64147,Globe,22874,11963,22.87,11.96,25,6,2,3
"Lamut, Ifugao, Philippines",16.68241,121.19395,Smart,105863,8185,105.86,8.19,38,6,2,3
"Compostela, Cebu, Philippines",10.45408,124.013,Globe,30668,10799,30.67,10.80,26,6,3,4
"Quezon, Bukidnon, Philippines",7.71645,125.17087,Globe,11934,20446,11.93,20.45,38,6,3,5
"Tabogon, Cebu, Philippines",10.92395,123.9973,Smart,12145,3527,12.15,3.53,23,6,4,5
"Ubay, Bohol, Philippines",10.05512,124.47421,DITO,29843,15268,29.84,15.27,55,6,2,2
"Binalonan, Pangasinan, Philippines",16.05355,120.60848,Globe,62307,13619,62.31,13.62,23,6,4,5
"Balingasag, Misamis Oriental, Philippines",8.72993,124.84034,Smart,46074,2146,46.07,2.15,16,6,1,3
"Norzagaray, Bulacan, Philippines",14.89659,121.14813,Globe,12662,8626,12.66,8.63,26,6,2,6
"Brooke's Point, Palawan, Philippines",8.78617,117.83817,Smart,24916,6791,24.92,6.79,24,6,2,3
"San Jose, Batangas, Philippines",13.87868,121.09942,Smart,33300,13641,33.30,13.64,16,6,3,5
"Lumban, Laguna, Philippines",14.29353,121.52558,Globe,33531,7127,33.53,7.13,21,6,3,5
"Santa Rosa, Nueva Ecija, Philippines",15.42502,120.93838,Globe,24452,10165,24.45,10.17,14,6,2,4
"Ternate, Cavite, Philippines",14.25401,120.6545,Globe,41804,2884,41.80,2.88,21,6,4,4
"Lobo, Batangas, Philippines",13.6877,121.23974,Globe,14274,6050,14.27,6.05,19,6,4,4
"Balayan, Batangas, Philippines",13.94995,120.72973,Globe,43241,10933,43.24,10.93,19,6,1,3
"Marawi City, Lanao del Sur, Philippines",8.0292,124.29772,Smart,49674,663,49.67,0.66,25,6,3,4
"Macabebe, Pampanga, Philippines",14.89732,120.6545,Globe,79730,5726,79.73,5.73,20,6,3,3
"Irosin, Sorsogon, Philippines",12.72398,124.04187,Smart,17079,2776,17.08,2.78,34,6,3,4
"Manaoag, Pangasinan, Philippines",16.04627,120.4876,Globe,100518,12387,100.52,12.39,19,6,1,5
"Jabonga, Agusan Del Norte, Philippines",9.35888,125.58767,DITO,5637,3854,5.64,3.85,41,6,1,1
"Dauis, Bohol, Philippines",9.60401,123.82996,Smart,13894,14057,13.89,14.06,22,6,4,5
"Zaragoza, Nueva Ecija, Philippines",15.46003,120.79246,Globe,158151,13818,158.15,13.82,21,6,1,2
"Dolores, Eastern Samar, Philippines",12.10552,125.32468,Globe,14157,6575,14.16,6.58,32,6,4,4
"Candelaria, Zambales, Philippines",15.63998,120.08963,Globe,24405,5715,24.41,5.72,24,6,2,3
"Roxas, Palawan, Philippines",10.42746,119.46436,Smart,30152,15571,30.15,15.57,76,6,1,5
"Morong, Bataan, Philippines",14.6798,120.26759,Globe,16992,9281,16.99,9.28,25,6,3,5
"Alaminos City, Pangasinan, Philippines",16.15053,119.98562,Smart,47018,5639,47.02,5.64,25,6,2,3
"Malasiqui, Pangasinan, Philippines",15.92028,120.41443,Smart,39163,2371,39.16,2.37,19,6,3,4
"Puerto Galera, Oriental Mindoro, Philippines",13.44475,120.91878,Smart,387665,42024,387.67,42.02,15,6,3,5
"Lupon, Davao Oriental, Philippines",7.09663,126.19798,Smart,26862,8848,26.86,8.85,28,6,4,5
"Balagtas, Bulacan, Philippines",14.81784,120.90646,DITO,34577,8183,34.58,8.18,32,6,4,4
"Medellin, Cebu, Philippines",11.1491,123.98615,Globe,9023,716,9.02,0.72,38,6,1,3
"Rosario, La Union, Philippines",16.23014,120.48702,Globe,40838,6876,40.84,6.88,18,6,4,5
"Lake Sebu, South Cotabato, Philippines",6.24474,124.55284,Globe,12059,9848,12.06,9.85,41,6,1,2
"Compostela, Davao de Oro, Philippines",7.67742,126.15454,Smart,40830,2844,40.83,2.84,26,6,2,5
"Tanjay City, Negros Oriental, Philippines",9.49579,122.9663,Globe,10565,1499,10.57,1.50,50,6,2,3
"Laurel, Batangas, Philippines",14.05302,120.9073,Globe,126876,13394,126.88,13.39,17,6,2,4
"Candaba, Pampanga, Philippines",15.09289,120.8277,Smart,12555,11667,12.56,11.67,34,6,3,3
"Mangaldan, Pangasinan, Philippines",16.06513,120.40474,Smart,16940,2594,16.94,2.59,21,6,3,4
"Iba, Zambales, Philippines",15.39495,120.04341,Smart,41270,7169,41.27,7.17,34,6,3,4
"Leon, Iloilo, Philippines",10.82086,122.34476,Globe,29638,14129,29.64,14.13,31,6,3,3
"San Miguel, Bulacan, Philippines",15.14158,120.9751,DITO,6491,1187,6.49,1.19,45,6,1,1
"Limay, Bataan, Philippines",14.53661,120.56245,Smart,46663,1648,46.66,1.65,28,6,4,5
"Libmanan, Camarines Sur, Philippines",13.69376,123.05982,Globe,9247,6552,9.25,6.55,32,6,2,4
"Cuartero, Capiz, Philippines",11.3156,122.74072,Smart,40170,6643,40.17,6.64,20,6,1,2
"Dapitan City, Zamboanga del Norte, Philippines",8.58118,123.42714,DITO,37275,3244,37.28,3.24,44,6,1,1
"Santa Barbara, Pangasinan, Philippines",15.9774,120.42424,Smart,113829,8063,113.83,8.06,17,6,2,4
"Victorias, Negros Occidental, Philippines",10.901,123.07045,DITO,31485,3545,31.49,3.55,40,6,3,4
"Manaoag, Pangasinan, Philippines",16.04627,120.4876,Smart,51414,1828,51.41,1.83,21,6,3,6
"Pototan, Iloilo, Philippines",10.94194,122.63874,Smart,112690,5087,112.69,5.09,11,6,3,5
"Milagros, Masbate, Philippines",12.24465,123.5056,Smart,24495,13985,24.50,13.99,37,6,2,2
"Oroquieta City, Misamis Occidental, Philippines",8.48597,123.79825,DITO,45334,24601,45.33,24.60,35,6,1,1
"Ternate, Cavite, Philippines",14.25401,120.6545,DITO,74314,26769,74.31,26.77,25,6,2,3
"Infanta, Quezon, Philippines",14.74071,121.6451,DITO,48172,2894,48.17,2.89,28,6,1,3
"Coron, Palawan, Philippines",12.0673,120.18202,Globe,79095,13689,79.10,13.69,42,6,2,3
"Ormoc City, Leyte, Philippines",11.03843,124.61927,DITO,41480,3321,41.48,3.32,30,6,2,5
"Samal, Bataan, Philippines",14.77188,120.51639,Smart,205285,8834,205.29,8.83,19,6,2,2
"Dauis, Bohol, Philippines",9.60401,123.82996,Globe,12914,11072,12.91,11.07,36,6,3,5
"Manukan, Zamboanga del Norte, Philippines",8.45173,123.10141,Smart,29612,2896,29.61,2.90,35,6,2,2
"Bangar, La Union, Philippines",16.88295,120.42424,Smart,298247,39224,298.25,39.22,13,6,1,3
"Baler, Aurora, Philippines",15.73361,121.57125,Globe,26737,11493,26.74,11.49,24,6,4,5
"Victorias, Negros Occidental, Philippines",10.901,123.07045,Globe,8445,10265,8.45,10.27,32,6,4,6
"Escalante City, Negros Occidental, Philippines",10.84117,123.49908,Globe,13949,7923,13.95,7.92,35,6,3,3
"Sariaya, Quezon, Philippines",13.96301,121.52388,DITO,22320,5828,22.32,5.83,23,6,5,5
"Bontoc, Mountain Province, Philippines",17.09126,121.01057,Smart,15952,2981,15.95,2.98,35,6,4,4
"Hilongos, Leyte, Philippines",10.39469,124.84034,DITO,33084,7661,33.08,7.66,39,6,1,2
"Calauag, Quezon, Philippines",14.11572,122.2427,Smart,15945,398,15.95,0.40,18,6,3,3
"Asturias, Cebu, Philippines",10.60209,123.77412,Smart,32695,13876,32.70,13.88,150,6,2,3
"Rizal, Palawan, Philippines",8.85568,117.57306,Smart,22532,4552,22.53,4.55,66,6,2,2
"Labangan, Zamboanga del Sur, Philippines",7.85732,123.503,Smart,75573,4902,75.57,4.90,25,6,2,3
"Manolo Fortich, Bukidnon, Philippines",8.39002,124.88449,DITO,34505,13884,34.51,13.88,38,6,4,5
"Sipocot, Camarines Sur, Philippines",13.83785,123.01136,Smart,199302,8914,199.30,8.91,20,6,3,5
"Santa Rita, Pampanga, Philippines",14.99762,120.61451,Smart,18763,326,18.76,0.33,30,6,3,3
"Calinog, Iloilo, Philippines",11.14579,122.51464,DITO,13881,205,13.88,0.21,59,6,1,1
"Minglanilla, Cebu, Philippines",10.24543,123.79599,DITO,28134,8436,28.13,8.44,38,6,2,4
"Cabatuan, Iloilo, Philippines",10.87914,122.48206,Smart,334901,21287,334.90,21.29,44,6,4,6
"Laurel, Batangas, Philippines",14.05302,120.9073,Smart,9135,2049,9.14,2.05,30,6,5,6
"Laur, Nueva Ecija, Philippines",15.52477,121.18249,Globe,56734,4032,56.73,4.03,21,5,2,3
"Cuenca, Batangas, Philippines",13.9144,121.05071,Globe,37125,6050,37.13,6.05,18,5,3,4
"Medellin, Cebu, Philippines",11.1491,123.98615,DITO,12287,1916,12.29,1.92,48,5,2,2
"San Marcelino, Zambales, Philippines",15.02605,120.27435,Smart,59013,9033,59.01,9.03,20,5,3,4
"Victoria, Oriental Mindoro, Philippines",13.15599,121.23974,Smart,236567,26977,236.57,26.98,15,5,1,2
"Nabua, Camarines Sur, Philippines",13.4069,123.37324,Smart,59146,12899,59.15,12.90,21,5,2,4
"Odiongan, Romblon, Philippines",12.36445,122.01555,Globe,19238,4737,19.24,4.74,28,5,2,3
"Plaridel, Bulacan, Philippines",14.88591,120.85932,DITO,14616,2781,14.62,2.78,20,5,3,4
"Kabacan, Cotabato, Philippines",7.10719,124.84034,Smart,103438,11191,103.44,11.19,20,5,1,4
"Guimba, Nueva Ecija, Philippines",15.65641,120.76767,Smart,182545,13339,182.55,13.34,22,5,4,4
"Sibulan, Negros Oriental, Philippines",9.35972,123.28476,DITO,1170,45,1.17,0.05,49,5,1,3
"Claveria, Misamis Oriental, Philippines",8.62972,124.90655,Globe,7028,3649,7.03,3.65,78,5,2,2
"Pura, Tarlac, Philippines",15.63355,120.64875,Smart,64413,3505,64.41,3.51,17,5,1,1
"Moises Padilla, Negros Occidental, Philippines",10.26269,123.11266,Smart,26862,14745,26.86,14.75,62,5,2,2
"Infanta, Quezon, Philippines",14.74071,121.6451,Globe,10146,10206,10.15,10.21,21,5,1,3
"Camalig, Albay, Philippines",13.14101,123.63996,Smart,196366,4888,196.37,4.89,18,5,4,5
"Calaca, Batangas, Philippines",13.93129,120.80724,DITO,20240,601,20.24,0.60,22,5,3,3
"Alaminos, Laguna, Philippines",14.0454,121.25119,Globe,31827,6692,31.83,6.69,21,5,3,5
"Iriga City, Camarines Sur, Philippines",13.42095,123.41361,Globe,15200,8416,15.20,8.42,23,5,2,4
"Santa Margarita, Samar, Philippines",12.03787,124.70777,Smart,90368,12488,90.37,12.49,17,5,2,2
"Macrohon, Southern Leyte, Philippines",10.084,124.96169,Smart,51193,14617,51.19,14.62,18,5,2,5
"Pola, Oriental Mindoro, Philippines",13.1196,121.43419,Smart,36248,3282,36.25,3.28,23,5,1,1
"Naga, Cebu, Philippines",10.20764,123.75821,Globe,14823,14100,14.82,14.10,29,5,2,4
"Aborlan, Palawan, Philippines",9.43994,118.54785,Smart,58292,4009,58.29,4.01,25,5,4,4
"General Tinio (Papaya), Nueva Ecija, Philippines",15.36345,121.21685,Smart,65817,1926,65.82,1.93,30,5,1,2
"Palayan City, Nueva Ecija, Philippines",15.53906,121.09083,Smart,23372,1287,23.37,1.29,36,5,3,4
"Bacarra, Ilocos Norte, Philippines",18.27039,120.60848,Smart,34074,6636,34.07,6.64,17,5,1,4
"Guimbal, Iloilo, Philippines",10.66341,122.32057,Smart,25735,9957,25.74,9.96,133,5,2,3
"Canlaon City, Negros Oriental, Philippines",10.36048,123.19137,Globe,11499,2773,11.50,2.77,38,5,2,3
"Paracale, Camarines Norte, Philippines",14.23721,122.78588,Smart,95692,8201,95.69,8.20,19,5,2,4
"Calbayog, Samar, Philippines",12.0685,124.59081,Globe,22284,10123,22.28,10.12,38,5,1,5
"Tiaong, Quezon, Philippines",13.92962,121.34273,Globe,85759,13853,85.76,13.85,28,5,1,4
"Victorias, Negros Occidental, Philippines",10.901,123.07045,Smart,89466,10767,89.47,10.77,42,5,4,5
"Datu Odin Sinsuat (Dinaig), Maguindanao, Philippines",7.08286,124.26439,Smart,48566,23463,48.57,23.46,36,5,1,5
"Pontevedra, Negros Occidental, Philippines",10.35266,122.92123,Globe,56659,7989,56.66,7.99,45,5,3,3
"Dumanjug, Cebu, Philippines",10.02819,123.47198,Globe,11575,5964,11.58,5.96,38,5,4,4
"Cadiz City, Negros Occidental, Philippines",10.86192,123.23632,DITO,67549,11920,67.55,11.92,60,5,1,2
"Valencia, Negros Oriental, Philippines",9.28494,123.1464,DITO,6197,9977,6.20,9.98,98,5,1,3
"Valencia, Negros Oriental, Philippines",9.28494,123.1464,Smart,24382,4181,24.38,4.18,18,5,3,4
"Trece Martires City, Cavite, Philippines",14.28222,120.86837,DITO,11698,723,11.70,0.72,36,5,4,4
"Valladolid, Negros Occidental, Philippines",10.46898,122.8423,Smart,1243,628,1.24,0.63,17,5,1,1
"El Nido, Palawan, Philippines",11.19892,119.42317,Smart,157744,19204,157.74,19.20,39,5,2,5
"Lubao, Pampanga, Philippines",14.92678,120.58795,DITO,60208,15623,60.21,15.62,19,5,4,4
"Padada, Davao del Sur, Philippines",6.6593,125.33565,DITO,34635,8217,34.64,8.22,36,5,1,1
"Rosario, Cavite, Philippines",14.41672,120.85471,DITO,18611,340,18.61,0.34,40,5,3,5
"Bacolor, Pampanga, Philippines",14.99692,120.65235,DITO,12360,2040,12.36,2.04,33,5,2,4
"Narvacan, Ilocos Sur, Philippines",17.44229,120.49336,Globe,10034,1755,10.03,1.76,25,5,3,3
"Laua-an, Antique, Philippines",11.16376,122.11783,DITO,10396,69,10.40,0.07,39,5,1,3
"Sariaya, Quezon, Philippines",13.96301,121.52388,Smart,352752,17745,352.75,17.75,8,5,2,4
"La Carlota City, Negros Occidental, Philippines",10.41437,122.97757,Globe,5064,7006,5.06,7.01,31,5,3,4
"Santo Tomas, La Union, Philippines",16.27532,120.40119,Smart,10951,3094,10.95,3.09,17,5,3,3
"Malvar, Batangas, Philippines",14.04329,121.15875,Smart,86015,15157,86.02,15.16,19,5,3,5
"Kabankalan City, Negros Occidental, Philippines",9.91341,122.85358,Smart,47954,1977,47.95,1.98,30,5,4,4
"Libon, Albay, Philippines",13.26065,123.37106,Smart,46262,10916,46.26,10.92,24,5,4,5
"Bulan, Sorsogon, Philippines",12.70367,123.90809,Smart,51784,4528,51.78,4.53,36,5,4,4
"Trinidad, Bohol, Philippines",10.04574,124.31993,DITO,27671,2842,27.67,2.84,38,5,2,2
"Socorro, Oriental Mindoro, Philippines",13.09119,121.34273,Smart,264633,8407,264.63,8.41,17,5,2,3
"New Washington, Aklan, Philippines",11.6466,122.39009,Smart,44689,2904,44.69,2.90,55,5,2,2
"Lemery, Batangas, Philippines",13.95318,120.88434,DITO,87428,38968,87.43,38.97,21,5,2,3
"Banaue, Ifugao, Philippines",16.94963,121.10229,Globe,19560,9821,19.56,9.82,19,5,1,4
"Baliwag, Bulacan, Philippines",14.96569,120.89431,DITO,26946,8430,26.95,8.43,27,5,4,4
"Caba, La Union, Philippines",16.44743,120.37814,Globe,14285,3666,14.29,3.67,24,5,1,1
"Victoria, Oriental Mindoro, Philippines",13.15599,121.23974,Globe,52906,5890,52.91,5.89,25,5,3,4
"Calbayog, Samar, Philippines",12.0685,124.59081,DITO,8328,2138,8.33,2.14,48,5,1,4
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,Globe,35234,7945,35.23,7.95,29,5,3,5
"Iba, Zambales, Philippines",15.39495,120.04341,Globe,11572,2274,11.57,2.27,21,5,5,5
"Naga, Cebu, Philippines",10.20764,123.75821,DITO,86674,601,86.67,0.60,37,5,2,4
"San Enrique, Negros Occidental, Philippines",10.42735,122.86485,Smart,19137,5748,19.14,5.75,28,5,3,5
"Baclayon, Bohol, Philippines",9.63237,123.91925,Globe,35670,5686,35.67,5.69,40,5,2,3
"Angat, Bulacan, Philippines",14.92586,121.02204,Smart,180209,349,180.21,0.35,18,5,3,4
"Urdaneta City, Pangasinan, Philippines",15.98194,120.59698,DITO,20969,547,20.97,0.55,28,5,3,4
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,Smart,13522,2869,13.52,2.87,14,5,2,3
"Paracale, Camarines Norte, Philippines",14.23721,122.78588,Globe,11905,2095,11.91,2.10,33,5,1,2
"Sindangan, Zamboanga del Norte, Philippines",8.19151,123.05639,Smart,66524,2008,66.52,2.01,27,5,3,3
"Trento, Agusan del Sur, Philippines",8.05257,126.21969,Smart,96937,3496,96.94,3.50,26,5,3,3
"Palompon, Leyte, Philippines",11.03374,124.43092,Smart,42706,14694,42.71,14.69,18,5,1,2
"Bolinao, Pangasinan, Philippines",16.30742,119.85838,DITO,10207,3313,10.21,3.31,33,5,2,2
"Laak (San Vicente), Davao de Oro, Philippines",7.87712,125.78435,Smart,25275,7306,25.28,7.31,28,5,2,2
"Aborlan, Palawan, Philippines",9.43994,118.54785,DITO,6151,589,6.15,0.59,89,5,2,2
"Magarao, Camarines Sur, Philippines",13.67027,123.15202,DITO,45820,6121,45.82,6.12,25,5,2,3
"Tuao, Cagayan, Philippines",17.67718,121.51416,Smart,62622,7308,62.62,7.31,24,5,2,4
"Tigaon, Camarines Sur, Philippines",13.61703,123.47198,Smart,212990,16581,212.99,16.58,11,5,1,3
"Isulan, Sultan Kudarat, Philippines",6.6318,124.44201,Smart,417309,46548,417.31,46.55,20,5,1,2
"Calumpit, Bulacan, Philippines",14.91518,120.7662,Globe,21311,1379,21.31,1.38,23,5,3,4
"Pambujan, Northern Samar, Philippines",12.46458,124.93964,Globe,32641,10289,32.64,10.29,148,5,2,4
"Hagonoy, Bulacan, Philippines",14.83564,120.73371,Smart,14786,2068,14.79,2.07,27,5,2,4
"Mabini, Pangasinan, Philippines",15.94144,120.04341,Globe,5675,1718,5.68,1.72,28,5,1,2
"Lapinig, Northern Samar, Philippines",12.31814,125.26978,Globe,2732,1551,2.73,1.55,44,5,2,2
"Maasin, Southern Leyte, Philippines",10.13272,124.84081,Globe,29284,4038,29.28,4.04,44,5,3,4
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,Globe,66462,14424,66.46,14.42,19,5,2,4
"Ivana, Batanes, Philippines",20.37806,121.93024,Smart,1072,6357,1.07,6.36,66,5,1,1
"Pateros, Metro Manila, Philippines",14.54838,121.07077,DITO,120097,12591,120.10,12.59,17,5,2,3
"Tagoloan, Misamis Oriental, Philippines",8.51877,124.80722,Globe,11593,2913,11.59,2.91,26,5,3,3
"Lebak, Sultan Kudarat, Philippines",6.63314,124.06624,Smart,49546,2692,49.55,2.69,30,5,2,3
"Ubay, Bohol, Philippines",10.05512,124.47421,Globe,10820,5415,10.82,5.42,44,5,1,3
"Padre Burgos, Quezon, Philippines",13.91629,121.81546,Smart,99319,6592,99.32,6.59,15,5,2,3
"Burgos, Pangasinan, Philippines",16.04522,119.8468,Globe,43757,7211,43.76,7.21,18,5,2,2
"Amadeo, Cavite, Philippines",14.18985,120.92452,Smart,48814,1076,48.81,1.08,19,5,3,4
"Diplahan, Zamboanga Sibugay, Philippines",7.74854,122.9663,Globe,19631,7517,19.63,7.52,23,5,2,3
"Tuy, Batangas, Philippines",14.03435,120.74649,Globe,46214,4631,46.21,4.63,20,5,1,1
"Kidapawan, Cotabato, Philippines",7.02127,125.09019,DITO,13064,13413,13.06,13.41,35,5,3,5
"Surigao, Surigao del Norte, Philippines",9.79022,125.49311,DITO,13257,4557,13.26,4.56,48,5,2,2
