Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Mendez, Cavite, Philippines",14.12941,120.90511,Converge,199601,225136,199.60,225.14,7,10,3,6
"Arayat, Pampanga, Philippines",15.15443,120.771,PLDT,97268,133030,97.27,133.03,6,9,2,5
"Solano, Nueva Vizcaya, Philippines",16.51774,121.18012,PLDT,32819,38798,32.82,38.80,6,9,4,7
"Del Gallego, Camarines Sur, Philippines",13.92587,122.69555,PLDT Home Fiber,279531,242066,279.53,242.07,36,9,2,3
"San Rafael, Iloilo, Philippines",11.17902,122.82752,PLDT,307727,315740,307.73,315.74,37,9,2,4
"Sibutad, Zamboanga del Norte, Philippines",8.61241,123.4944,PLDT,17918,11993,17.92,11.99,9,9,3,3
"Himamaylan, Negros Occidental, Philippines",10.10162,122.86995,Globe,86514,77549,86.51,77.55,4,9,1,4
"Santa Teresita, Batangas, Philippines",13.88153,120.97329,PLDT Home Fiber,106208,168976,106.21,168.98,9,9,2,3
"Pulilan, Bulacan, Philippines",14.90243,120.8459,Globe,235708,224598,235.71,224.60,8,9,6,8
"Naawan, Misamis Oriental, Philippines",8.43488,124.34214,Globe,115473,100025,115.47,100.03,14,9,3,4
"Goa, Camarines Sur, Philippines",13.73619,123.41593,Converge,56726,46497,56.73,46.50,16,9,4,8
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,PLDT Home Fiber,308613,171500,308.61,171.50,3,9,2,3
"Salvador Benedicto, Negros Occidental, Philippines",10.5887,123.23632,PLDT,60562,60801,60.56,60.80,7,9,5,7
"Urbiztondo, Pangasinan, Philippines",15.82012,120.35508,PLDT,182551,187291,182.55,187.29,8,9,6,8
"Santa Rosa, Nueva Ecija, Philippines",15.42502,120.93838,Globe,117449,109511,117.45,109.51,5,9,7,7
"San Jose, Tarlac, Philippines",15.42002,120.29742,PLDT Home Fiber,58234,59172,58.23,59.17,8,9,4,6
"Rosario, Batangas, Philippines",13.80433,121.28552,PLDT,90072,90563,90.07,90.56,7,9,7,8
"Bauan, Batangas, Philippines",13.79627,120.97616,PLDT Home Fiber,166010,124901,166.01,124.90,6,9,5,8
"San Jose, Occidental Mindoro, Philippines",12.40119,121.10229,Globe,58666,71167,58.67,71.17,12,9,4,6
"Tulunan, Cotabato, Philippines",6.83042,124.87469,PLDT,49149,60067,49.15,60.07,12,9,3,4
"Buldon, Maguindanao, Philippines",7.47483,124.39764,PLDT Home Fiber,186973,190759,186.97,190.76,5,9,8,8
"Mariveles, Bataan, Philippines",14.4354,120.49003,Globe,285356,299809,285.36,299.81,10,9,4,8
"Clarin, Bohol, Philippines",9.94519,124.03072,PLDT,30214,32728,30.21,32.73,12,9,3,7
"Buenavista, Bohol, Philippines",10.04477,124.16432,PLDT Home Fiber,56333,61147,56.33,61.15,6,9,1,2
"San Pascual, Batangas, Philippines",13.81044,121.02204,Converge,61269,51727,61.27,51.73,8,9,2,2
"Bulan, Sorsogon, Philippines",12.70367,123.90809,PLDT,248199,265916,248.20,265.92,21,9,4,7
"Sagnay, Camarines Sur, Philippines",13.56172,123.5056,PLDT Home Fiber,68842,55602,68.84,55.60,8,9,2,2
"Penablanca, Cagayan, Philippines",17.66268,121.94731,PLDT,55638,51969,55.64,51.97,12,9,5,6
"Asuncion (Saug), Davao del Norte, Philippines",7.60603,125.76252,PLDT Home Fiber,114571,96498,114.57,96.50,8,9,6,7
"Roxas, Oriental Mindoro, Philippines",12.62617,121.47989,Converge,89484,84711,89.48,84.71,7,9,2,5
"Cabagan, Isabela, Philippines",17.36078,121.87903,Globe,49857,54563,49.86,54.56,13,9,5,5
"Lawaan, Eastern Samar, Philippines",11.18257,125.28076,PLDT,12467,10342,12.47,10.34,35,9,2,2
"Palimbang, Sultan Kudarat, Philippines",6.34322,124.19769,PLDT,12341,12853,12.34,12.85,19,9,3,3
"Candelaria, Zambales, Philippines",15.63998,120.08963,Converge,228220,204742,228.22,204.74,6,9,1,2
"Alcala, Pangasinan, Philippines",15.8546,120.53942,PLDT Home Fiber,67410,69320,67.41,69.32,12,9,3,6
"Capas, Tarlac, Philippines",15.34633,120.59344,Globe,312176,319184,312.18,319.18,4,9,5,6
"Tagbina, Surigao del Sur, Philippines",8.43879,126.19798,PLDT,298910,318661,298.91,318.66,9,9,3,3
"Kalawit, Zamboanga del Norte, Philippines",7.93821,122.51464,PLDT,11342,14397,11.34,14.40,106,9,2,2
"San Miguel, Leyte, Philippines",11.3078,124.85138,PLDT,9705,9349,9.71,9.35,27,9,2,3
"Capoocan, Leyte, Philippines",11.23208,124.61927,Globe,69672,65284,69.67,65.28,11,9,5,5
"Calabanga, Camarines Sur, Philippines",13.71633,123.28126,PLDT,20335,12904,20.34,12.90,26,9,2,4
"Sultan Kudarat (Nuling), Maguindanao, Philippines",7.26221,124.30883,PLDT,45140,45497,45.14,45.50,10,9,1,3
"Duero, Bohol, Philippines",9.75151,124.38654,PLDT Home Fiber,19221,19317,19.22,19.32,5,9,4,4
"Bacarra, Ilocos Norte, Philippines",18.27039,120.60848,PLDT Home Fiber,84196,116587,84.20,116.59,8,9,5,7
"Trinidad, Bohol, Philippines",10.04574,124.31993,PLDT,16713,12891,16.71,12.89,22,9,4,6
"Villasis, Pangasinan, Philippines",15.90523,120.55094,PLDT,258896,171326,258.90,171.33,4,9,4,4
"Masantol, Pampanga, Philippines",14.85669,120.68326,PLDT,268671,9574,268.67,9.57,14,9,4,5
"Catmon, Cebu, Philippines",10.65242,123.9973,PLDT,35757,48289,35.76,48.29,8,9,1,2
"Dinalupihan, Bataan, Philippines",14.88605,120.44729,Globe,140346,154222,140.35,154.22,7,9,4,4
"Asturias, Cebu, Philippines",10.60209,123.77412,PLDT,152971,345049,152.97,345.05,5,9,3,5
"Carmen, Cebu, Philippines",10.58876,123.96385,Globe,65927,47851,65.93,47.85,10,9,4,4
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,PLDT,107381,357894,107.38,357.89,2,9,1,5
"Tagkawayan, Quezon, Philippines",13.96843,122.53376,Converge,71919,85915,71.92,85.92,12,9,2,4
"Santa Barbara, Pangasinan, Philippines",15.9774,120.42424,PLDT,193160,142430,193.16,142.43,15,9,3,7
"San Juan, Ilocos Sur, Philippines",17.74277,120.47033,PLDT Home Fiber,48983,44927,48.98,44.93,14,9,4,6
"Oroquieta City, Misamis Occidental, Philippines",8.48597,123.79825,PLDT Home Fiber,95574,137731,95.57,137.73,8,9,4,5
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,PLDT,308639,173479,308.64,173.48,12,9,5,6
"Datu Odin Sinsuat (Dinaig), Maguindanao, Philippines",7.08286,124.26439,Globe,118043,124383,118.04,124.38,11,9,5,7
"Siniloan, Laguna, Philippines",14.43831,121.48561,PLDT,74716,76551,74.72,76.55,9,9,3,3
"Milagros, Masbate, Philippines",12.24465,123.5056,Converge,104085,115981,104.09,115.98,12,9,2,4
"Pantukan, Davao de Oro, Philippines",7.20012,126.04584,Globe,42585,59524,42.59,59.52,5,9,4,4
"Malay, Aklan, Philippines",11.93033,121.95191,Globe,82880,73889,82.88,73.89,15,9,3,8
"Bogo City, Cebu, Philippines",11.04623,124.00287,PLDT,5342,78678,5.34,78.68,18,9,2,4
"Bula, Camarines Sur, Philippines",13.44119,123.23632,Converge,7144,3840,7.14,3.84,12,9,1,3
"Basista, Pangasinan, Philippines",15.86113,120.39543,Converge,78569,66852,78.57,66.85,9,9,2,2
"Manticao, Misamis Oriental, Philippines",8.3684,124.35324,PLDT Home Fiber,92645,93052,92.65,93.05,4,9,3,4
"Mangatarem, Pangasinan, Philippines",15.73801,120.27435,PLDT,33486,32622,33.49,32.62,8,9,4,5
"Imelda, Zamboanga Sibugay, Philippines",7.62787,122.95503,PLDT Home Fiber,41889,13707,41.89,13.71,10,9,4,4
"Tigbauan, Iloilo, Philippines",10.6746,122.37648,Globe,217472,249340,217.47,249.34,5,9,4,6
"City of Cabadbaran, Agusan Del Norte, Philippines",9.14092,125.697,Globe,214283,96874,214.28,96.87,13,9,2,2
"Pozorrubio, Pangasinan, Philippines",16.11642,120.54316,Converge,273509,240202,273.51,240.20,5,9,3,5
"Macarthur, Leyte, Philippines",10.82736,124.98373,PLDT,33976,26492,33.98,26.49,18,9,3,3
"Saguday, Quirino, Philippines",16.54611,121.57125,PLDT Home Fiber,202086,31441,202.09,31.44,18,9,2,3
"Alfonso Castaneda, Nueva Vizcaya, Philippines",15.93189,121.30841,PLDT,111238,116063,111.24,116.06,50,9,2,2
"Orion, Bataan, Philippines",14.61604,120.56431,Globe,189968,186710,189.97,186.71,8,9,2,5
"Pinamungahan, Cebu, Philippines",10.26958,123.63996,PLDT,86400,42021,86.40,42.02,10,9,4,7
"Dingalan, Aurora, Philippines",15.43523,121.42276,Converge,20703,25249,20.70,25.25,10,9,1,2
"Laur, Nueva Ecija, Philippines",15.52477,121.18249,PLDT Home Fiber,49035,49301,49.04,49.30,11,9,8,8
"Boac, Marinduque, Philippines",13.39413,121.87903,PLDT,50076,10253,50.08,10.25,9,9,5,8
"Gabaldon (Bitulok & Sabani), Nueva Ecija, Philippines",15.51548,121.30841,PLDT Home Fiber,205700,67037,205.70,67.04,12,8,3,6
"Maasim, Sarangani, Philippines",5.92672,124.99475,PLDT Home Fiber,12778,10955,12.78,10.96,13,8,4,4
"Nabunturan, Davao de Oro, Philippines",7.54501,126.02409,Globe,61797,53989,61.80,53.99,18,8,6,7
"Medellin, Cebu, Philippines",11.1491,123.98615,Converge,12876,12502,12.88,12.50,6,8,1,1
"La Trinidad, Benguet, Philippines",16.44844,120.59047,Globe,145327,172029,145.33,172.03,5,8,2,3
"Barotac Nuevo, Iloilo, Philippines",10.89705,122.69526,PLDT,87327,81374,87.33,81.37,9,8,5,7
"San Quintin, Pangasinan, Philippines",15.9754,120.83841,PLDT,509079,517702,509.08,517.70,2,8,3,7
"Kabasalan, Zamboanga Sibugay, Philippines",7.83532,122.83102,PLDT Home Fiber,282251,169710,282.25,169.71,8,8,2,4
"San Fernando, Cebu, Philippines",10.16316,123.70738,Globe,192561,210989,192.56,210.99,9,8,3,4
"Calauag, Quezon, Philippines",14.11572,122.2427,PLDT,456533,368009,456.53,368.01,10,8,2,2
"San Fernando, Cebu, Philippines",10.16316,123.70738,PLDT Home Fiber,307857,336799,307.86,336.80,3,8,4,6
"Cabarroguis, Quirino, Philippines",16.41991,121.51416,Globe,355104,314630,355.10,314.63,6,8,2,2
"Calaca, Batangas, Philippines",13.93129,120.80724,PLDT Home Fiber,31629,30575,31.63,30.58,11,8,4,4
"Tagbina, Surigao del Sur, Philippines",8.43879,126.19798,PLDT Home Fiber,61838,71855,61.84,71.86,8,8,6,7
"Amadeo, Cavite, Philippines",14.18985,120.92452,Globe,113624,110050,113.62,110.05,5,8,2,2
"San Joaquin, Iloilo, Philippines",10.64155,122.10647,PLDT Home Fiber,24772,32160,24.77,32.16,12,8,2,3
"La Paz, Abra, Philippines",17.64773,120.6545,PLDT Home Fiber,307477,191389,307.48,191.39,14,8,2,3
"Madridejos, Cebu, Philippines",11.25859,123.7406,PLDT,305755,493094,305.76,493.09,7,8,2,4
"Tigbauan, Iloilo, Philippines",10.6746,122.37648,PLDT,31069,34708,31.07,34.71,8,8,4,6
"Santa Cruz, Laguna, Philippines",14.26911,121.41133,Converge,300985,386091,300.99,386.09,6,8,4,7
"Cabatuan, Isabela, Philippines",16.92776,121.66253,PLDT Home Fiber,47976,58394,47.98,58.39,11,8,1,3
"Merida, Leyte, Philippines",10.96425,124.5196,Converge,36051,31847,36.05,31.85,42,8,2,3
"Aguinaldo, Ifugao, Philippines",16.95291,121.33129,PLDT,2143,3117,2.14,3.12,27,8,1,1
"Malilipot, Albay, Philippines",13.29931,123.71824,Converge,302586,329190,302.59,329.19,4,8,2,3
"Real, Quezon, Philippines",14.54569,121.55983,PLDT Home Fiber,99844,89672,99.84,89.67,8,8,3,4
"Buguias, Benguet, Philippines",16.74318,120.82692,PLDT Home Fiber,458647,503590,458.65,503.59,7,8,2,6
"Aurora, Zamboanga del Sur, Philippines",7.95458,123.59519,PLDT,33449,27369,33.45,27.37,35,8,1,2
"Aringay, La Union, Philippines",16.40163,120.40119,PLDT Home Fiber,314234,319438,314.23,319.44,3,8,4,5
"Prosperidad, Agusan del Sur, Philippines",8.67623,125.87161,PLDT Home Fiber,69296,106296,69.30,106.30,6,8,3,6
"Rosario, La Union, Philippines",16.23014,120.48702,Globe,87107,65813,87.11,65.81,7,8,5,5
"Baloi, Lanao del Norte, Philippines",8.09339,124.20881,PLDT Home Fiber,137076,236906,137.08,236.91,5,8,3,5
"Gamu, Isabela, Philippines",17.06905,121.85725,PLDT Home Fiber,268506,287516,268.51,287.52,13,8,2,3
"Basud, Camarines Norte, Philippines",14.00663,122.9663,PLDT,35279,74596,35.28,74.60,6,8,4,5
"Pamplona, Camarines Sur, Philippines",13.59715,123.06765,PLDT,42362,35980,42.36,35.98,8,8,5,8
"Pagbilao, Quezon, Philippines",13.99683,121.73095,Globe,132426,121997,132.43,122.00,20,8,1,2
"Del Gallego, Camarines Sur, Philippines",13.92587,122.69555,Globe,84026,20957,84.03,20.96,17,8,1,2
"Mulanay, Quezon, Philippines",13.51308,122.46937,PLDT,154370,311427,154.37,311.43,11,8,4,7
"Naujan, Oriental Mindoro, Philippines",13.24381,121.19395,Converge,201752,195832,201.75,195.83,8,8,3,3
"San Juan, Siquijor, Philippines",9.15626,123.5112,PLDT Home Fiber,273987,430674,273.99,430.67,12,8,4,5
"Calinog, Iloilo, Philippines",11.14579,122.51464,Globe,57797,52253,57.80,52.25,16,8,2,4
"Guimbal, Iloilo, Philippines",10.66341,122.32057,PLDT,13741,19127,13.74,19.13,9,8,2,5
"Palompon, Leyte, Philippines",11.03374,124.43092,PLDT Home Fiber,15674,7747,15.67,7.75,7,8,3,5
"Gen. S. K. Pendatun, Maguindanao, Philippines",6.81786,124.71882,PLDT Home Fiber,46728,62395,46.73,62.40,13,8,4,4
"Liloy, Zamboanga del Norte, Philippines",8.07325,122.69555,Globe,68347,53078,68.35,53.08,8,8,2,3
"Sison, Pangasinan, Philippines",16.14981,120.59698,PLDT Home Fiber,100206,65119,100.21,65.12,7,8,3,5
"San Antonio, Zambales, Philippines",14.92751,120.08963,PLDT Home Fiber,65905,65006,65.91,65.01,277,8,1,3
"Tuba, Benguet, Philippines",16.39277,120.56034,Converge,58542,55826,58.54,55.83,4,8,5,6
"Dipolog City, Zamboanga del Norte, Philippines",8.58717,123.34035,PLDT,44309,69572,44.31,69.57,11,8,2,7
"Aurora, Isabela, Philippines",16.99011,121.63617,PLDT Home Fiber,51962,39867,51.96,39.87,14,8,3,4
"Castilla, Sorsogon, Philippines",12.95518,123.8188,Converge,197585,167480,197.59,167.48,15,8,1,3
"Lal-lo, Cagayan, Philippines",18.15767,121.87903,PLDT,42110,55752,42.11,55.75,13,8,3,5
"Luna, Apayao, Philippines",18.29953,121.21685,Converge,11878,8819,11.88,8.82,20,8,3,5
"Iriga City, Camarines Sur, Philippines",13.42095,123.41361,Globe,114440,106479,114.44,106.48,11,8,3,4
"Baco, Oriental Mindoro, Philippines",13.35793,121.09628,Converge,94326,94034,94.33,94.03,9,8,3,5
"Cabusao, Camarines Sur, Philippines",13.72602,123.11359,PLDT Home Fiber,170664,639491,170.66,639.49,10,8,2,6
"Libon, Albay, Philippines",13.26065,123.37106,PLDT,27861,40539,27.86,40.54,9,8,5,5
"Bambang, Nueva Vizcaya, Philippines",16.40415,121.10229,Converge,190708,142840,190.71,142.84,15,8,5,5
"Donsol, Sorsogon, Philippines",12.98781,123.59519,Converge,163610,178899,163.61,178.90,29,8,2,4
"Santa Elena, Camarines Norte, Philippines",14.13615,122.37876,PLDT,86341,71576,86.34,71.58,8,8,4,4
"Pilar, Sorsogon, Philippines",12.97477,123.6847,Converge,5212,412,5.21,0.41,7,8,1,2
"Mansalay, Oriental Mindoro, Philippines",12.52158,121.441,PLDT Home Fiber,106919,99846,106.92,99.85,8,8,4,5
"Bolinao, Pangasinan, Philippines",16.30742,119.85838,Globe,115495,109574,115.50,109.57,6,8,2,2
"Dasol, Pangasinan, Philippines",15.96259,119.90466,Converge,216495,93802,216.50,93.80,6,8,4,4
"Santa Cruz, Ilocos Sur, Philippines",17.06168,120.49336,PLDT Home Fiber,33959,25627,33.96,25.63,10,8,2,4
"Villasis, Pangasinan, Philippines",15.90523,120.55094,Converge,94547,93825,94.55,93.83,6,8,3,6
"Claveria, Misamis Oriental, Philippines",8.62972,124.90655,PLDT,95891,99607,95.89,99.61,12,8,3,6
"Mobo, Masbate, Philippines",12.33588,123.65879,PLDT Home Fiber,105350,19357,105.35,19.36,13,8,2,5
"San Jorge, Samar, Philippines",11.9902,124.90655,PLDT Home Fiber,15812,19199,15.81,19.20,32,8,2,3
"Sagada, Mountain Province, Philippines",17.09814,120.9073,Converge,274714,7065,274.71,7.07,5,8,3,6
"Cuenca, Batangas, Philippines",13.9144,121.05071,PLDT Home Fiber,168186,116849,168.19,116.85,6,8,3,4
"Hagonoy, Davao del Sur, Philippines",6.69701,125.3137,Converge,81532,86657,81.53,86.66,4,8,5,5
"Licab, Nueva Ecija, Philippines",15.54706,120.76948,PLDT,140485,1268,140.49,1.27,14,8,1,2
"Mandaon, Masbate, Philippines",12.26921,123.32617,Converge,135100,289693,135.10,289.69,5,8,4,6
"Bamban, Tarlac, Philippines",15.2885,120.57044,PLDT Home Fiber,100481,81146,100.48,81.15,13,8,3,3
"Esperanza, Sultan Kudarat, Philippines",6.70074,124.48636,Globe,299808,298454,299.81,298.45,18,8,2,4
"Sibonga, Cebu, Philippines",10.01547,123.584,PLDT,38359,48447,38.36,48.45,5,8,4,6
"Lucban, Quezon, Philippines",14.1144,121.55472,PLDT,47261,50839,47.26,50.84,4,8,4,5
"San Juan, La Union, Philippines",16.6711,120.33844,PLDT,59867,88715,59.87,88.72,8,8,3,7
"Pigkawayan, Cotabato, Philippines",7.27922,124.43092,PLDT Home Fiber,181813,49481,181.81,49.48,12,8,7,7
"Asturias, Cebu, Philippines",10.60209,123.77412,PLDT Home Fiber,202630,216638,202.63,216.64,5,8,4,4
"Mayoyao, Ifugao, Philippines",16.95131,121.21685,PLDT Home Fiber,38313,75340,38.31,75.34,12,8,3,8
"Monkayo, Davao de Oro, Philippines",7.82426,126.0537,Converge,252608,267183,252.61,267.18,5,8,1,3
"Vinzons, Camarines Norte, Philippines",14.21145,122.88741,PLDT,12741,12162,12.74,12.16,15,8,3,5
"Baco, Oriental Mindoro, Philippines",13.35793,121.09628,PLDT,116858,259271,116.86,259.27,35,8,2,2
"Talisay, Camarines Norte, Philippines",14.1394,122.92686,Globe,334180,296611,334.18,296.61,14,8,2,2
"Sorsogon City, Sorsogon, Philippines",12.97888,123.98477,Globe,173291,159826,173.29,159.83,22,8,2,4
"Pilar, Capiz, Philippines",11.46783,123.02262,PLDT,162278,178092,162.28,178.09,10,8,2,3
"Santa Ana, Pampanga, Philippines",15.09442,120.76623,Converge,39038,47533,39.04,47.53,3,8,4,5
"City of Tabuk, Kalinga, Philippines",17.42402,121.3999,PLDT Home Fiber,62553,9750,62.55,9.75,24,8,2,5
"Milaor, Camarines Sur, Philippines",13.59634,123.17451,PLDT,32585,33711,32.59,33.71,20,8,4,4
"San Vicente, Camarines Norte, Philippines",14.07278,122.86485,PLDT Home Fiber,180673,57312,180.67,57.31,8,8,3,4
"Inabanga, Bohol, Philippines",10.01418,124.09755,PLDT,21294,32854,21.29,32.85,8,8,3,3
"Nampicuan, Nueva Ecija, Philippines",15.71112,120.6545,PLDT Home Fiber,58457,59731,58.46,59.73,15,8,1,3
"Culasi, Antique, Philippines",11.43312,122.10647,PLDT Home Fiber,112694,164574,112.69,164.57,15,8,1,2
"Jimenez, Misamis Occidental, Philippines",8.33504,123.83977,PLDT Home Fiber,295982,181264,295.98,181.26,8,8,3,5
"Ubay, Bohol, Philippines",10.05512,124.47421,PLDT,40806,68368,40.81,68.37,16,8,2,5
"Pagsanjan, Laguna, Philippines",14.26244,121.45704,Converge,352924,237239,352.92,237.24,6,8,4,6
"Santa Maria, Ilocos Sur, Philippines",17.37881,120.49336,PLDT Home Fiber,114029,140133,114.03,140.13,5,8,4,6
"Barugo, Leyte, Philippines",11.30023,124.76303,PLDT,33690,33502,33.69,33.50,26,8,2,3
"San Pablo, Zamboanga del Sur, Philippines",7.68041,123.42714,PLDT Home Fiber,113152,143650,113.15,143.65,27,7,3,5
"Polangui, Albay, Philippines",13.29368,123.48542,PLDT,20722,85993,20.72,85.99,8,7,5,5
"Corella, Bohol, Philippines",9.68732,123.92216,Converge,200922,168121,200.92,168.12,14,7,1,1
"Leganes, Iloilo, Philippines",10.78605,122.5888,PLDT Home Fiber,304356,323403,304.36,323.40,13,7,4,5
"Malay, Aklan, Philippines",11.93033,121.95191,PLDT,77774,53893,77.77,53.89,40,7,4,7
"Aparri, Cagayan, Philippines",18.33423,121.60549,Globe,146683,158438,146.68,158.44,14,7,3,3
"Calabanga, Camarines Sur, Philippines",13.71633,123.28126,Converge,26700,16746,26.70,16.75,15,7,3,7
"Pontevedra, Capiz, Philippines",11.4285,122.86485,Globe,122885,102864,122.89,102.86,17,7,2,4
"Asuncion (Saug), Davao del Norte, Philippines",7.60603,125.76252,PLDT,20416,38131,20.42,38.13,11,7,3,4
"Compostela, Davao de Oro, Philippines",7.67742,126.15454,PLDT,58280,25971,58.28,25.97,12,7,3,4
"Victoria, Tarlac, Philippines",15.59077,120.68901,Converge,277955,183851,277.96,183.85,4,7,3,7
"Ramon, Isabela, Philippines",16.8047,121.52558,Globe,329694,345249,329.69,345.25,7,7,2,2
"Laoac, Pangasinan, Philippines",16.04341,120.53942,PLDT Home Fiber,84010,94497,84.01,94.50,7,7,5,5
"Banate, Iloilo, Philippines",11.06503,122.77459,PLDT,42447,59225,42.45,59.23,9,7,5,6
"Talavera, Nueva Ecija, Philippines",15.58575,120.9197,PLDT,61948,72613,61.95,72.61,11,7,5,7
"Noveleta, Cavite, Philippines",14.42785,120.88009,Converge,305430,317990,305.43,317.99,6,7,2,3
"Teresa, Rizal, Philippines",14.5597,121.20593,PLDT Home Fiber,50599,75579,50.60,75.58,3,7,4,6
"Mendez, Cavite, Philippines",14.12941,120.90511,PLDT,110249,55435,110.25,55.44,9,7,5,5
"San Narciso, Zambales, Philippines",15.01114,120.08963,PLDT,80758,75744,80.76,75.74,8,7,4,7
"Ajuy, Iloilo, Philippines",11.13583,123.0001,PLDT Home Fiber,85655,79741,85.66,79.74,21,7,2,3
"Labo, Camarines Norte, Philippines",14.13903,122.7633,PLDT,33769,33564,33.77,33.56,7,7,3,3
"Sasmuan, Pampanga, Philippines",14.88764,120.61424,PLDT,73531,79030,73.53,79.03,23,7,1,3
"Alfonso Lista, Ifugao, Philippines",16.98852,121.49132,PLDT Home Fiber,93294,94352,93.29,94.35,9,7,4,6
"Bugasong, Antique, Philippines",11.10163,122.14054,Globe,235071,260082,235.07,260.08,20,7,1,1
"Bato, Camarines Sur, Philippines",13.31907,123.31494,PLDT Home Fiber,76609,143640,76.61,143.64,13,7,6,6
"Barcelona, Sorsogon, Philippines",12.84149,124.11981,PLDT Home Fiber,94120,2236,94.12,2.24,23,7,2,4
"Maria Aurora, Aurora, Philippines",15.75061,121.3999,PLDT Home Fiber,4158,10324,4.16,10.32,15,7,3,5
"Cavite, Philippines",14.48151,120.90833,Converge,150197,126174,150.20,126.17,7,7,5,6
"Burgos, Isabela, Philippines",17.09164,121.70272,PLDT,47821,42010,47.82,42.01,15,7,2,3
"Calamba, Misamis Occidental, Philippines",8.51327,123.63996,PLDT Home Fiber,254652,308862,254.65,308.86,8,7,4,4
"Aguilar, Pangasinan, Philippines",15.84134,120.21665,Converge,106032,73327,106.03,73.33,7,7,4,5
"San Antonio, Zambales, Philippines",14.92751,120.08963,Converge,51362,41010,51.36,41.01,6,7,2,4
"Tubigon, Bohol, Philippines",9.9145,123.96385,Converge,70769,46695,70.77,46.70,21,7,4,4
"San Nicolas, Ilocos Norte, Philippines",18.14708,120.58547,Converge,98780,126428,98.78,126.43,12,7,3,3
"San Rafael, Bulacan, Philippines",15.00184,120.93141,PLDT,73158,49256,73.16,49.26,10,7,4,5
"Bansud, Oriental Mindoro, Philippines",12.85267,121.37703,PLDT Home Fiber,224185,184252,224.19,184.25,7,7,2,4
"Victoria, Laguna, Philippines",14.19678,121.34273,PLDT Home Fiber,106493,150757,106.49,150.76,6,7,3,4
